site_id,lon,lat
31079000588101,-98.378888,40.915555
48453001488101,-97.761803,30.354944
48453002188101,-97.712891,30.263204
48453106888101,-97.69166,30.35386
48355003288101,-97.431553,27.804489
48439100288101,-97.356529,32.80581
48439100688101,-97.342332,32.759154
48439105388101,-97.337917,32.664753
48061200488101,-97.1577,26.0711
40071060488101,-97.08135,36.697186
48041108688101,-96.362777,30.628333
40121041588101,-95.78441,34.885608
40105020788101,-95.632286,36.91841
19137000288101,-95.044951,40.969112
27007230488101,-95.029172,47.878159
40079046788101,-94.786643,35.186278
19147100288101,-94.693518,43.123704
27021341088101,-94.60166,47.38443
29037000388101,-94.57983,38.75961
29095003488101,-94.57079,39.104686
29047000588101,-94.377014,39.303174
05007000388101,-94.229248,36.435172
05007000288101,-94.205662,36.459691
48203000288101,-94.167468,32.669001
29039000188101,-94.03474,37.70097
27171320188101,-93.66921,45.20916
22019000988101,-93.579965,30.227798
27139050588101,-93.512534,44.791437
29077003688101,-93.299894,37.256137
27053190988101,-93.272049,45.013611
27053096288101,-93.254759,44.965242
05139000688101,-92.672263,33.220563
27137700188101,-92.536305,47.523355
27017741788101,-92.5117219240548,46.7136941174638
19013000988101,-92.3160171602334,42.5015427860478
22073000488101,-92.046196,32.509959
22055000788101,-92.042908,30.22611
05003000588101,-91.939208,33.139471
19103200188101,-91.503478,41.657232
22121000188101,-91.213556,30.500642
05067000188101,-91.188906,35.637283
22033000988101,-91.179219,30.461981
22047000588101,-91.062552,30.219101
22109000188101,-90.779731,29.679301
28011000288101,-90.734175,33.750838
05031000588101,-90.679516,35.837638
19163002088101,-90.624044,41.512077
29099001988101,-90.395904,38.448672
22105000188101,-90.377212,30.503287
29189300188101,-90.350313,38.650329
17083011788101,-90.344494,39.101439
29510009488101,-90.28115,38.63114
22051100188101,-90.272826,30.041238
29510008588101,-90.198348,38.656429
17119012088101,-90.146308,38.901362
22051200188101,-90.109836,29.900314
22087000788101,-89.97625,29.943164
55125000188101,-89.6540011916705,46.0519010555225
17201011888101,-89.08917,42.267
47113001088101,-88.8196411661347,35.7053171010444
01119000388101,-88.277992,32.362606
01097000388101,-88.087761,30.770181
55079005888101,-87.9319788919047,42.9307111864616
01003001088101,-87.880258,30.497478
17031005788101,-87.722673,41.912739
01033100288101,-87.638097,34.762619
18163002188101,-87.577222,38.013333
17031011988101,-87.557406,41.57862
18089003688101,-87.495044,41.594427
01125000488101,-87.484189,33.189931
18089200488101,-87.475543,41.586386
18089000688101,-87.442017,41.635952
18089003488101,-87.435561,41.653501
47099000388101,-87.4197252390061,35.116877157857
18089002688101,-87.406579,41.573282
18167001888101,-87.401312,39.485987
47125200188101,-87.3846661398186,36.6114102798892
18089003188101,-87.342947,41.598473
47125100988101,-87.3280410962036,36.5146257886136
18089002288101,-87.304943,41.606662
18153000788101,-87.258969,39.044992
18127002488101,-87.199167,41.6175
47119200788101,-87.0096000467832,35.6518776819479
18055000188101,-86.990419,38.985477
01103001188101,-86.967536,34.530717
18037200188101,-86.929668,38.391799
01101100288101,-86.263394,32.412811
18141001588101,-86.214722,41.69666
18097007888101,-86.114444,39.810833
18067000488101,-86.109688,40.481347
18057000888101,-86.078775,39.928804
01055001088101,-85.992647,33.991494
01049100388101,-85.969858,34.288567
18039000888101,-85.968446,41.657155
18043100488101,-85.832974,38.30703
01027000188101,-85.803608,33.284928
18019001088101,-85.741337,38.288191
18019000688101,-85.740111,38.277719
18019000888101,-85.664118,38.393822
18065000388101,-85.52347,40.009544
01069000388101,-85.390789,31.224783
18035000688101,-85.387908,40.199502
13295000288101,-85.3009,34.9788
01113000388101,-84.999653,32.437028
13215000188101,-84.9789,32.4842
13215000888101,-84.944635,32.521272
13215001188101,-84.9316,32.4297
39135100188101,-84.720524,39.83562
13067000388101,-84.607423,34.015436
39017001688101,-84.5666,39.33839
26065001888101,-84.562779,42.761387
39061004288101,-84.55117,39.10492
39061004888101,-84.538375,39.146025
39061004088101,-84.50404,39.12886
39061001488101,-84.478974,39.19433
13121003988101,-84.435618,33.802241
39017001988101,-84.409617,39.479822
39017002288101,-84.397112,39.478686
39017002088101,-84.394952,39.472436
13121005688101,-84.3914,33.7784
13063009188101,-84.390717,33.610845
39061000688101,-84.36625,39.2787
39017001588101,-84.36374,39.49072
47105010988101,-84.3430355360093,35.7210936391339
13089000288101,-84.2905,33.6878
39113003888101,-84.198674,39.755969
13095000788101,-84.0998,31.5776
13135000288101,-84.0691,33.9632
39003000988101,-84.0539,40.770944
39057000588101,-83.88705,39.80834
13139000388101,-83.8134,34.2993
39023000588101,-83.80949,39.92882
39095002688101,-83.64226,41.62057
13021000788101,-83.640996,32.777465
13153000188101,-83.5978,32.6056
39095002488101,-83.54616,41.644067
13021001288101,-83.543493,32.805264
39095100388101,-83.4785,41.679867
13059000288101,-83.344385,33.918137
13185000388101,-83.2933002052591,30.8486003631625
26163009788101,-83.157893,42.261669
26163009988101,-83.129431,42.295824
26163010088101,-83.103469,42.312078
26163009888101,-83.091943,42.312158
39049003888101,-83.065415,40.11107
39049003488101,-82.994424,40.002707
39049002488101,-82.99344,39.99875
39049003988101,-82.980105,39.928531
39049008188101,-82.959773,40.0877
39145001388101,-82.91701,38.754599
13303000188101,-82.806871,32.967359
39145001588101,-82.80677,38.59246
13069000288101,-82.749971,31.513097
39087001288101,-82.659241,38.508075
37021003488101,-82.5843999423396,35.6061995703488
12057011388101,-82.4695285994205,27.9551315090862
54011000788101,-82.432436,38.410242
12001301288101,-82.2660782131271,29.566109256276
39093300288101,-82.114261,41.463071
37121000488101,-82.0620819287393,35.9124867316428
13245009188101,-82.0224,33.4339
39103000488101,-81.9239,41.0604
39009000388101,-81.908827,39.442165
39035100288101,-81.818667,41.39629
39035003888101,-81.682383,41.477011
39035006088101,-81.678449,41.492117
39035006588101,-81.662356,41.446624
39035004588101,-81.656792,41.471782
39035003488101,-81.575256,41.55523
39153002388101,-81.541532,41.087862
13127000688101,-81.495035,31.169805
39035007388101,-81.494833,41.44013
39153001788101,-81.468956,41.063526
39151001788101,-81.394153,40.786804
39151002088101,-81.373,40.800717
39085000788101,-81.242156,41.726811
39133000288101,-81.2352,41.1644
13051009188101,-81.161823,32.110679
13051100288101,-81.130222,32.090779
39067000488101,-80.94228,40.33699
39067000588101,-80.933401,40.332933
45091880188101,-80.8745,34.9127
37119004888101,-80.851473,35.281791
39155001488101,-80.80116,41.23172
39013000688101,-80.7464,39.9679
39099001488101,-80.65847,41.09596
39099000588101,-80.645278,41.111111
39081002188101,-80.607945,40.319511
37057000288101,-80.2627,35.8145
12099002288101,-80.2196165864417,26.6876048855715
12086101688101,-80.2155552417473,25.7942213103036
12011200388101,-80.0963512005584,26.2910867065711
45019002188101,-79.956983,32.836602
37123000188101,-79.836636,35.263165
42051052488101,-79.805499,39.917663
37081001388101,-79.802314,36.109006
37063001588101,-78.904037,36.032955
37101000288101,-78.4622,35.59095
37131000388101,-77.655389,36.511708
37147000688101,-77.360126,35.641276
42081041988101,-77.231189,41.266263
11001005388101,-77.0128128416463,38.875161131957
11001005188101,-76.9534228018888,38.894770251943
24005100788101,-76.6335409553159,39.4604792771831
42131001088101,-75.95774,41.605244
42115021588101,-75.686219,41.867331
42101007688101,-75.207205,39.988842
42101005788101,-75.142614,39.960048
34007000288101,-75.125219,39.934559
34007100788101,-75.050008,39.989036
34011000788101,-75.0252033256718,39.4222748044507
42101007588101,-74.985166,40.054171
34021000588101,-74.742613,40.283092
34023001188101,-74.429439,40.462182
34029200288101,-74.170447,39.994908
34017100388101,-74.052293,40.725413
34003001088101,-73.96618,40.85355
36081012588101,-73.817694,40.739264
25003000888101,-73.239648,42.452299
25003600188101,-73.110414,42.702223
25013001888101,-72.584503,42.120229
33009001088101,-72.309499,43.629605
33005000788101,-72.272332,42.930521
33011500188101,-71.878626,42.86183
33001200488101,-71.496335,43.566122
33001200688101,-71.474179,43.519907
44009000788101,-71.423705,41.49511
44007002288101,-71.412968,41.807469
33015001888101,-71.38014,42.862531
44007002688101,-71.379971,41.874668
44007101088101,-71.36097,41.841039
25017001088101,-71.306986,42.612085
33015001488101,-70.748017,43.075371
23019001788101,-68.772762,44.817398
23019000288101,-68.769675,44.79886
