"fileId","link","size"
3233961396,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1640.061.2018201020017.hdf",96724558
3233961551,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1635.061.2018201020101.hdf",108778406
3233962141,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1455.061.2018201020147.hdf",116578891
3233963022,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1630.061.2018201020339.hdf",111182974
3233963504,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1500.061.2018201020345.hdf",99893408
3233967129,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1450.061.2018201020732.hdf",149740905
3234234976,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1810.061.2018201074650.hdf",72363809
3234235916,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1815.061.2018201074824.hdf",64415032
3234239129,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1955.061.2018201075101.hdf",137539398
3234241370,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1945.061.2018201075403.hdf",133845653
3234243965,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1820.061.2018201075541.hdf",130315886
3234244972,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.1950.061.2018201075654.hdf",134538844
3234246053,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/200/MOD06_L2.A2018200.2125.061.2018201075749.hdf",144678078
3235160826,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1400.061.2018202020656.hdf",90832583
3235162082,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1710.061.2018202020809.hdf",87084558
3235162083,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1720.061.2018202020808.hdf",58234061
3235162474,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1405.061.2018202020843.hdf",91536017
3235162476,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1535.061.2018202020824.hdf",94186754
3235164583,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1715.061.2018202021106.hdf",118505133
3235164986,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1540.061.2018202021139.hdf",138589147
3235166269,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1545.061.2018202021254.hdf",108767231
3235167156,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1725.061.2018202021400.hdf",148699273
3235586990,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1855.061.2018202081734.hdf",70761446
3235588697,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1850.061.2018202081927.hdf",113697144
3235591987,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.2030.061.2018202082359.hdf",138858253
3235592834,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.1900.061.2018202082516.hdf",139640374
3235595945,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/201/MOD06_L2.A2018201.2035.061.2018202082831.hdf",151111271
3236584022,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1615.061.2018203020627.hdf",92737532
3236584201,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1755.061.2018203020647.hdf",98526227
3236584408,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1625.061.2018203020721.hdf",102881544
3236584815,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1445.061.2018203020823.hdf",97265192
3236585182,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1620.061.2018203020931.hdf",128687109
3236585334,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1440.061.2018203020951.hdf",93804685
3236585926,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1450.061.2018203021125.hdf",129757883
3237006398,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1800.061.2018203081217.hdf",74019998
3237006399,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1805.061.2018203081242.hdf",81958144
3237008608,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1945.061.2018203081622.hdf",141395159
3237008851,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1935.061.2018203081705.hdf",127284365
3237010175,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.1940.061.2018203081907.hdf",142893416
3237011486,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/202/MOD06_L2.A2018202.2115.061.2018203082114.hdf",159739872
3237669590,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1520.061.2018204021321.hdf",94668931
3237669591,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1700.061.2018204021339.hdf",89339422
3237669592,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1710.061.2018204021027.hdf",63021081
3237670035,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1355.061.2018204021553.hdf",117512533
3237670038,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1705.061.2018204021548.hdf",98525257
3237670759,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1525.061.2018204021731.hdf",128943036
3237670760,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1530.061.2018204021722.hdf",118938709
3237805342,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1845.061.2018204082501.hdf",86711793
3237805397,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.2025.061.2018204082635.hdf",137924429
3237805632,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1840.061.2018204082719.hdf",108990035
3237806002,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.1850.061.2018204083124.hdf",152584889
3237806004,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.2155.061.2018204083006.hdf",140843149
3237806194,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/203/MOD06_L2.A2018203.2020.061.2018204083258.hdf",148699374
3238397411,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1750.061.2018205020651.hdf",54929839
3238399858,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1425.061.2018205020959.hdf",121954388
3238400046,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1745.061.2018205021009.hdf",96909812
3238402218,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1430.061.2018205021229.hdf",108534885
3238402219,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1605.061.2018205021230.hdf",114738699
3238402441,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1615.061.2018205021243.hdf",106935923
3238402611,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1755.061.2018205021324.hdf",118797595
3238402947,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1435.061.2018205021334.hdf",127946514
3238402948,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1610.061.2018205021354.hdf",141982161
3238631678,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1920.061.2018205082212.hdf",82299849
3238632877,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1930.061.2018205082406.hdf",127896997
3238633221,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.1925.061.2018205082519.hdf",113746106
3238633767,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/204/MOD06_L2.A2018204.2100.061.2018205082624.hdf",125049741
3239523493,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1700.061.2018206020246.hdf",100850253
3239524464,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1655.061.2018206020546.hdf",102761777
3239524958,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1650.061.2018206020622.hdf",113290282
3239525360,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1510.061.2018206020729.hdf",113991231
3239525361,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1515.061.2018206020724.hdf",112136727
3239526652,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1520.061.2018206020851.hdf",132004525
3239720129,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1830.061.2018206081559.hdf",65020200
3239721667,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1835.061.2018206081656.hdf",103276273
3239722278,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.1825.061.2018206081802.hdf",99701129
3239722562,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.2005.061.2018206081833.hdf",97236320
3239722865,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.2015.061.2018206081908.hdf",122996602
3239725895,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/205/MOD06_L2.A2018205.2010.061.2018206082318.hdf",146094382
3240223653,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1740.061.2018207014707.hdf",82384908
3240224295,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1420.061.2018207014850.hdf",93821566
3240224296,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1425.061.2018207014839.hdf",103859280
3240224298,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1735.061.2018207014845.hdf",83953911
3240226575,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1600.061.2018207014925.hdf",111716963
3240227512,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1730.061.2018207015007.hdf",100471763
3240227987,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1550.061.2018207015058.hdf",120799090
3240229003,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1555.061.2018207015307.hdf",135865060
3240230040,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1415.061.2018207015526.hdf",139214061
3240370284,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1910.061.2018207080418.hdf",68814019
3240371284,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1915.061.2018207080717.hdf",112110384
3240371286,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.2225.061.2018207080713.hdf",140963436
3240371707,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.1920.061.2018207080840.hdf",138584188
3240373114,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/206/MOD06_L2.A2018206.2050.061.2018207081233.hdf",157347702
3240842994,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1645.061.2018208020213.hdf",83909148
3240846981,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1640.061.2018208020659.hdf",107638257
3240847056,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1635.061.2018208020714.hdf",105043829
3240847321,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1505.061.2018208020814.hdf",115447981
3240847419,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1500.061.2018208020854.hdf",112715397
3240847629,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1455.061.2018208021028.hdf",135207053
3240987824,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1815.061.2018208075447.hdf",81109840
3240987825,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1820.061.2018208075507.hdf",89514561
3240988800,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.2005.061.2018208075724.hdf",123953601
3240988801,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.2130.061.2018208075734.hdf",152659258
3240988989,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1825.061.2018208075742.hdf",119386490
3240989584,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.2000.061.2018208075909.hdf",142382199
3240990165,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/207/MOD06_L2.A2018207.1955.061.2018208080032.hdf",117204470
3241690519,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1410.061.2018209083149.hdf",76976315
3241692514,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1725.061.2018209083433.hdf",88818462
3241695302,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1405.061.2018209083600.hdf",98577167
3241696562,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1720.061.2018209083646.hdf",103530301
3241696563,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1730.061.2018209083703.hdf",107407977
3241697738,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1540.061.2018209083706.hdf",112777304
3241698748,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1545.061.2018209083809.hdf",121510925
3241698749,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1550.061.2018209083826.hdf",121998222
3241701828,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1400.061.2018209084221.hdf",159749322
3241703447,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1900.061.2018209084357.hdf",73499571
3241703978,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1855.061.2018209084428.hdf",97571129
3241708152,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1905.061.2018209084801.hdf",136552518
3241709515,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.1910.061.2018209084841.hdf",126361331
3241734158,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.2040.061.2018209090819.hdf",142209016
3241735969,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/208/MOD06_L2.A2018208.2035.061.2018209091052.hdf",127529116
3242333957,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1450.061.2018210020436.hdf",74723978
3242335236,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1455.061.2018210020901.hdf",115628902
3242335239,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1625.061.2018210020909.hdf",121855644
3242335702,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1630.061.2018210021019.hdf",102097308
3242335703,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1635.061.2018210021036.hdf",131880028
3242336801,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1445.061.2018210021354.hdf",147738526
3242516051,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1810.061.2018210082033.hdf",86630648
3242516571,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1805.061.2018210082126.hdf",74377498
3242518096,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1940.061.2018210082249.hdf",92082681
3242518696,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1800.061.2018210082411.hdf",111553721
3242519219,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1950.061.2018210082456.hdf",142351740
3242520857,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.1945.061.2018210082753.hdf",139541083
3242521100,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/209/MOD06_L2.A2018209.2120.061.2018210082838.hdf",153487803
3242823598,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1355.061.2018211015547.hdf",58505891
3242823599,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1715.061.2018211015555.hdf",73938389
3242826316,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1400.061.2018211020021.hdf",105568858
3242826317,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1710.061.2018211020024.hdf",97092768
3242826378,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1525.061.2018211020115.hdf",108043060
3242826413,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1535.061.2018211020155.hdf",105199553
3242828668,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1540.061.2018211020301.hdf",135259127
3242828994,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1705.061.2018211020446.hdf",122314958
3242829108,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1530.061.2018211020546.hdf",144011681
3242958163,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1855.061.2018211081815.hdf",115913727
3242958351,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1845.061.2018211081901.hdf",95430929
3242958528,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.1850.061.2018211081941.hdf",84557187
3242959819,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.2025.061.2018211082312.hdf",126279956
3242959937,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/210/MOD06_L2.A2018210.2030.061.2018211082352.hdf",146343854
3243453178,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1755.061.2018212021347.hdf",73378860
3243454475,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1440.061.2018212021505.hdf",71969180
3243455750,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1620.061.2018212021701.hdf",112276363
3243456591,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1615.061.2018212021834.hdf",120379465
3243456793,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1610.061.2018212021901.hdf",123737089
3243457328,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1430.061.2018212022010.hdf",131592312
3243458224,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1435.061.2018212022144.hdf",114678440
3243458226,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1750.061.2018212022132.hdf",104878912
3243709410,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1800.061.2018212081709.hdf",106188110
3243709552,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1930.061.2018212081735.hdf",98778377
3243710741,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1940.061.2018212081933.hdf",136769519
3243710743,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.2105.061.2018212081937.hdf",128676415
3243711302,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/211/MOD06_L2.A2018211.1935.061.2018212082145.hdf",153928884
3244209152,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1655.061.2018213021334.hdf",110312133
3244209440,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1705.061.2018213021356.hdf",123931793
3244209752,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1525.061.2018213021521.hdf",102572790
3244210805,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1520.061.2018213021700.hdf",107655688
3244210806,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1700.061.2018213021650.hdf",126217118
3244211029,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1515.061.2018213021801.hdf",123223412
3244365853,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1835.061.2018213082509.hdf",86484241
3244365854,"https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/61/MOD06_L2/2018/212/MOD06_L2.A2018212.1840.061.2018213082515.hdf",114514882
